Region,Country,Sales Reps,First Name,Last Name,Gender,Age,Rank Levels,Rank,Products,Years,Quarter,Month,Revenue (USD)
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2020,QTR 3,8,"38,642"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2020,QTR 3,8,"4,363"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2020,QTR 3,8,"9,385"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2020,QTR 3,8,"3,042"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2020,QTR 3,8,"69,895"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2020,QTR 3,8,"15,481"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2020,QTR 3,8,"8,595"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2020,QTR 3,8,"24,124"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2020,QTR 3,9,"64,210"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2020,QTR 3,9,"26,543"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2020,QTR 3,9,"28,342"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2020,QTR 3,9,"14,774"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2020,QTR 3,9,"22,502"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2020,QTR 3,9,"27,444"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2020,QTR 3,9,"3,766"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2020,QTR 3,9,"37,765"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2020,QTR 3,9,"27,185"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2020,QTR 3,9,"4,898"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2020,QTR 3,9,"5,509"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2020,QTR 3,9,"4,694"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2020,QTR 3,9,"11,758"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2020,QTR 3,9,777
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2020,QTR 3,9,"2,924"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2020,QTR 3,9,"12,367"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2020,QTR 3,9,"9,231"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2020,QTR 3,9,"4,519"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2020,QTR 3,9,"1,868"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2020,QTR 3,9,"9,350"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2020,QTR 3,9,"129,102"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2020,QTR 3,9,"5,798"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2020,QTR 3,9,"50,610"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2020,QTR 3,9,"18,655"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2020,QTR 3,9,"114,715"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2020,QTR 3,9,"6,704"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2020,QTR 3,9,"41,254"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2020,QTR 3,9,"34,820"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2020,QTR 3,9,"30,322"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2020,QTR 3,9,"4,757"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2020,QTR 3,9,"6,920"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2020,QTR 3,9,"11,460"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2020,QTR 3,9,"64,958"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2020,QTR 3,9,"15,410"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2020,QTR 3,9,"27,514"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2020,QTR 3,9,"7,770"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2020,QTR 3,9,"17,036"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2020,QTR 3,9,"3,159"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2020,QTR 3,9,"2,274"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2020,QTR 3,9,"2,041"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2020,QTR 3,9,"8,601"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2020,QTR 3,9,"35,599"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2020,QTR 3,9,"8,785"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2020,QTR 3,9,"47,917"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2020,QTR 3,9,"104,642"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2020,QTR 3,9,"9,957"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2020,QTR 3,9,"2,318"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2020,QTR 3,9,"30,844"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2020,QTR 3,9,"23,368"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2020,QTR 3,9,"4,394"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2020,QTR 3,9,"5,654"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2020,QTR 3,9,"11,630"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2020,QTR 3,9,"63,832"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2020,QTR 3,9,"9,093"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2020,QTR 3,9,"9,654"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2020,QTR 3,9,"5,370"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2020,QTR 3,9,"9,874"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2020,QTR 3,9,"3,333"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2020,QTR 3,9,"18,482"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2020,QTR 3,9,"4,414"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2020,QTR 3,9,"22,045"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2020,QTR 3,9,"2,709"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2020,QTR 3,9,"10,402"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2020,QTR 3,9,"11,954"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2020,QTR 3,9,"7,265"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2020,QTR 3,9,"10,225"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2020,QTR 3,9,"5,388"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2020,QTR 3,9,"21,724"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2020,QTR 3,9,"52,587"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2020,QTR 3,9,"6,241"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2020,QTR 3,9,"35,462"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2020,QTR 3,9,"5,136"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2020,QTR 3,9,"39,349"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2020,QTR 3,9,"2,497"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2020,QTR 3,9,"6,429"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2020,QTR 3,9,"30,963"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2020,QTR 3,9,"2,516"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2020,QTR 3,9,"7,314"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2020,QTR 3,9,"5,357"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2020,QTR 3,9,"1,329"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2020,QTR 3,9,"24,528"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2020,QTR 3,9,930
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2020,QTR 3,9,"5,962"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2020,QTR 3,9,"13,233"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2020,QTR 3,9,"22,729"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2020,QTR 3,9,"2,295"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2020,QTR 3,9,"4,015"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2020,QTR 3,9,"1,134"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2020,QTR 3,9,"150,818"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2020,QTR 3,9,"36,157"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2020,QTR 3,9,"37,983"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2020,QTR 3,9,"8,986"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2020,QTR 3,9,"13,754"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2020,QTR 3,9,"7,541"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2020,QTR 3,9,"40,153"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2020,QTR 3,9,"39,409"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2020,QTR 3,9,"15,558"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2020,QTR 3,9,"2,455"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2020,QTR 3,9,"3,720"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2020,QTR 3,9,"2,520"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2020,QTR 3,9,"116,315"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2020,QTR 3,9,"9,584"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2020,QTR 3,9,"20,997"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2020,QTR 3,9,"36,313"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2020,QTR 3,9,"11,959"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2020,QTR 3,9,"1,337"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2020,QTR 3,9,"7,033"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2020,QTR 3,9,"2,518"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2020,QTR 3,9,"71,454"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2020,QTR 3,9,"23,239"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2020,QTR 3,9,"23,257"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2020,QTR 3,9,"45,307"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2020,QTR 3,9,"31,048"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2020,QTR 3,9,"5,176"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2020,QTR 3,9,"17,173"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2020,QTR 3,9,"46,238"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2020,QTR 3,9,"4,046"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2020,QTR 3,9,"6,614"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2020,QTR 3,9,"2,125"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2020,QTR 3,9,"8,006"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2020,QTR 3,9,"32,253"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2020,QTR 3,9,"4,359"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2020,QTR 3,9,"9,873"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2020,QTR 3,9,"15,202"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2020,QTR 3,9,"22,004"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2020,QTR 3,9,"8,507"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2020,QTR 3,9,"18,495"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2020,QTR 3,9,"2,402"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2020,QTR 3,9,"5,624"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2020,QTR 3,9,"6,809"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2020,QTR 3,9,"9,892"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2020,QTR 3,9,"1,410"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2020,QTR 3,9,"57,059"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2020,QTR 3,9,"13,938"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2020,QTR 3,9,"8,866"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2020,QTR 3,9,"3,824"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2020,QTR 4,10,"217,978"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2020,QTR 4,10,"60,296"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2020,QTR 4,10,"40,292"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2020,QTR 4,10,"87,181"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2020,QTR 4,10,"187,745"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2020,QTR 4,10,"39,305"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2020,QTR 4,10,"32,226"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2020,QTR 4,10,"53,237"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2020,QTR 4,10,"23,374"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2020,QTR 4,10,"2,623"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2020,QTR 4,10,"11,659"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2020,QTR 4,10,"9,020"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2020,QTR 4,10,"22,456"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2020,QTR 4,10,"17,226"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2020,QTR 4,10,"12,063"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2020,QTR 4,10,"29,508"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2020,QTR 4,10,"35,948"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2020,QTR 4,10,"14,638"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2020,QTR 4,10,"6,841"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2020,QTR 4,10,"10,869"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2020,QTR 4,10,"247,197"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2020,QTR 4,10,"30,855"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2020,QTR 4,10,"78,342"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2020,QTR 4,10,"45,670"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2020,QTR 4,10,"178,338"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2020,QTR 4,10,"50,616"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2020,QTR 4,10,"58,407"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2020,QTR 4,10,"50,016"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2020,QTR 4,10,"53,088"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2020,QTR 4,10,"4,293"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2020,QTR 4,10,"18,881"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2020,QTR 4,10,"6,328"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2020,QTR 4,10,"214,720"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2020,QTR 4,10,"5,337"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2020,QTR 4,10,"29,732"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2020,QTR 4,10,"35,759"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2020,QTR 4,10,"30,081"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2020,QTR 4,10,"9,468"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2020,QTR 4,10,"8,033"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2020,QTR 4,10,"5,418"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2020,QTR 4,10,"120,827"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2020,QTR 4,10,"61,188"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2020,QTR 4,10,"33,412"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2020,QTR 4,10,"112,482"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2020,QTR 4,10,"14,752"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2020,QTR 4,10,"59,056"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2020,QTR 4,10,"22,678"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2020,QTR 4,10,"31,000"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2020,QTR 4,10,"12,619"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2020,QTR 4,10,"9,258"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2020,QTR 4,10,"6,685"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2020,QTR 4,10,"12,542"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2020,QTR 4,10,"16,488"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2020,QTR 4,10,"13,005"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2020,QTR 4,10,"5,620"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2020,QTR 4,10,"7,559"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2020,QTR 4,10,"26,116"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2020,QTR 4,10,"8,455"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2020,QTR 4,10,"19,866"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2020,QTR 4,10,"21,826"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2020,QTR 4,10,"33,519"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2020,QTR 4,10,"12,935"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2020,QTR 4,10,"12,229"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2020,QTR 4,10,"19,493"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2020,QTR 4,10,"82,764"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2020,QTR 4,10,"10,021"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2020,QTR 4,10,"17,565"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2020,QTR 4,10,"22,788"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2020,QTR 4,10,"209,060"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2020,QTR 4,10,"52,720"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2020,QTR 4,10,"33,346"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2020,QTR 4,10,"10,409"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2020,QTR 4,10,"96,899"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2020,QTR 4,10,"2,896"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2020,QTR 4,10,"15,596"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2020,QTR 4,10,"21,905"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2020,QTR 4,10,"11,236"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2020,QTR 4,10,"12,746"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2020,QTR 4,10,"11,027"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2020,QTR 4,10,"10,256"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2020,QTR 4,10,"49,599"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2020,QTR 4,10,"17,937"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2020,QTR 4,10,"6,600"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2020,QTR 4,10,"22,678"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2020,QTR 4,10,"43,139"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2020,QTR 4,10,"13,552"
